El,r,dHdphiext_over_Delta_sqr,d2E01dphi2_Hz,dHdr_over_Delta_sqr,f01_derivative_Hz
2604077351.583579,0.03,0.00012073236185402488,7355817468.741507,0.0,1385266849.5750592
2604077351.583579,0.05,0.00033474170633351045,7314718932.692536,0.0,2303005846.2685246
2604077351.583579,0.06999999999999999,0.0006542752294647839,7253722136.595813,0.0,3212861174.0632305
2604077351.583579,0.09,0.0010776152350587286,7173575203.364658,0.0,4111393974.8728113
2604077351.583579,0.11,0.001602566849972038,7075250604.373892,0.0,4995697551.188029
2604077351.583579,0.13,0.0022265344847177387,6959901784.070988,0.0,5862911376.600461
2604077351.583579,0.15000000000000002,0.0029466112988486303,6828847207.364348,0.0,6710379306.447625
2604077351.583579,0.17,0.0037596783311550255,6683507688.109407,0.0,7535626466.665932
2604077351.583579,0.19,0.004662509908696995,6525399617.588396,0.0,8336375444.3275585
2604077351.583579,0.21000000000000002,0.005651882120809317,6356079736.581783,0.0,9110542462.311398
2604077351.583579,0.23,0.006724681496359196,6177115293.109539,0.0,9856229555.769186
2604077351.583579,0.25,0.007878011503452886,5990081750.987732,0.0,10571708817.502285
2604077351.583579,0.27,0.009109295042441432,5796474808.073536,0.0,11255400303.265617
2604077351.583579,0.29000000000000004,0.010416371666110178,5597760208.936082,0.0,11905843766.83184
2604077351.583579,0.31,0.011797588778544622,5395284771.860261,0.0,12521664770.886179
2604077351.583579,0.33,0.013251886483539012,5190316406.918555,0.0,13101535534.510044
2604077351.583579,0.35000000000000003,0.01477887602503613,4984013821.493719,0.0,13644130771.563683
2604077351.583579,0.37,0.016378911836293433,4777421904.4852495,0.0,14148078630.522911
2604077351.583579,0.39,0.018053157036052855,4571451866.965933,0.0,14611906678.300388
2604077351.583579,0.41000000000000003,0.01980364171061569,4366912020.722614,0.0,15033982730.442326
2604077351.583579,0.43,0.021633312409805427,4164491476.2359304,0.0,15412450242.611479
2604077351.583579,0.45,0.023546069839448003,3964760010.7291303,0.0,15745157991.562893
2604077351.583579,0.47000000000000003,0.025546789588171956,3768182508.6554294,0.0,16029583947.792175
2604077351.583579,0.49,0.027641317668983263,3575116248.366758,0.0,16262753699.59191
2604077351.583579,0.51,0.029836428429033043,3385827837.0001874,0.0,16441154652.971243
2604077351.583579,0.53,0.03213972670982326,3200486628.630727,0.0,16560648737.886349
2604077351.583579,0.55,0.034559468804864095,3019180404.702413,0.0,16616388757.285946
2604077351.583579,0.5700000000000001,0.03710426775265769,2841920144.3662353,0.0,16602747203.018497
2604077351.583579,0.59,0.039782638313324674,2668645644.8466506,0.0,16513271716.019474
2604077351.583579,0.61,0.04260232710869578,2499229164.271011,0.0,16340688720.581554
2604077351.583579,0.63,0.045569367136324604,2333518434.7998233,0.0,16076986118.933842
2604077351.583579,0.65,0.0486867992463025,2171294224.0901837,0.0,15713616530.377483
2604077351.583579,0.67,0.0519530259156446,2012346833.3765404,0.0,15241872048.396448
2604077351.583579,0.6900000000000001,0.055359818073013635,1856455586.07947,0.0,14653485041.291046
2604077351.583579,0.7100000000000001,0.058890097860627835,1703462874.3437152,0.0,13941498957.026249
2604077351.583579,0.73,0.06251577572694164,1553270935.8451295,0.0,13101417450.940434
2604077351.583579,0.75,0.06619611330508261,1405917240.6540701,0.0,12132569313.775972
2604077351.583579,0.77,0.06987725710742876,1261584407.6097622,0.0,11039519938.064009
2604077351.583579,0.79,0.07349363550438795,1120657541.3045194,0.0,9833238627.751507
2604077351.583579,0.81,0.0769717035583824,983683403.5460482,0.0,8531646537.334333
2604077351.583579,0.8300000000000001,0.08023598621454883,851374599.6632525,0.0,7159194078.290981
2604077351.583579,0.85,0.08321660567652461,724527133.3025903,0.0,5745300714.690217
2604077351.583579,0.87,0.08585678706322233,603929947.7449398,0.0,4321809544.865803
2604077351.583579,0.89,0.0881186043473261,490277943.82744217,0.0,2919942905.882406
2604077351.583579,0.91,0.08998566411042509,384066006.30652046,0.0,1567423604.2699633
2604077351.583579,0.93,0.09146236517260596,285569016.73189145,0.0,286367590.0553871
2604077351.583579,0.9500000000000001,0.09257036491654089,194797532.3863865,0.0,-907765028.5019424
2604077351.583579,0.97,0.0933434910924675,111566158.83542089,0.0,-2006065273.9346797
2604077351.583579,0.99,0.09382240172501118,35498241.08045126,0.0,-3005627012.526355
3098439811.0040803,0.01,1.3336152787870277e-05,7396394882.113663,0.0,451883330.0198777
3098439811.0040803,0.03,0.00011992446003488032,7377701521.08694,0.0,1355856383.9442143
3098439811.0040803,0.05,0.00033256638540497574,7340513764.686192,0.0,2255254324.4347796
3098439811.0040803,0.06999999999999999,0.0006502093350731656,7285237523.108415,0.0,3148493552.096961
3098439811.0040803,0.09,0.0010713157809274822,7212465823.193185,0.0,4032879300.4827375
3098439811.0040803,0.11,0.0015939112665658462,7122960910.974091,0.0,4906125439.631487
3098439811.0040803,0.13,0.0022156458345796424,7017646270.73229,0.0,5765974424.307348
3098439811.0040803,0.15000000000000002,0.0029338669182983525,6897562896.404069,0.0,6610321543.015053
3098439811.0040803,0.17,0.003745701541691564,6763871812.6532955,0.0,7437198598.648156
3098439811.0040803,0.19,0.00464814562393892,6617809017.741802,0.0,8244789344.651328
3098439811.0040803,0.21000000000000002,0.005638158287246563,6460659928.695443,0.0,9031430246.426064
3098439811.0040803,0.23,0.006712759304409361,6293751371.275519,0.0,9795608921.033903
3098439811.0040803,0.25,0.007869128175196987,6118402255.913646,0.0,10535957009.791367
3098439811.0040803,0.27,0.009104703762320624,5935935826.576863,0.0,11251238506.802155
3098439811.0040803,0.29000000000000004,0.010417283921531616,5747609074.435285,0.0,11940333469.180725
3098439811.0040803,0.31,0.011805125100782764,5554666383.723621,0.0,12602217301.699907
3098439811.0040803,0.33,0.013267042437788212,5358255269.620836,0.0,13235935662.073008
3098439811.0040803,0.35000000000000003,0.014802511435069644,5159470956.448428,0.0,13840574929.59631
3098439811.0040803,0.37,0.01641177282075036,4959316723.508933,0.0,14415227984.689188
3098439811.0040803,0.39,0.018095942696611286,4758704628.226685,0.0,14958954837.917397
3098439811.0040803,0.41000000000000003,0.019857130512746336,4558467031.665684,0.0,15470737331.775454
3098439811.0040803,0.43,0.02169856775922329,4359328985.9024515,0.0,15949426798.532938
3098439811.0040803,0.45,0.023624750474414626,4161942117.2977734,0.0,16393683114.524052
3098439811.0040803,0.47000000000000003,0.025641598639146737,3966849811.1705184,0.0,16801903079.452845
3098439811.0040803,0.49,0.02775663508496921,3774525188.5935197,0.0,17172135445.506193
3098439811.0040803,0.51,0.029979185403017392,3585338750.5836096,0.0,17501979236.032963
3098439811.0040803,0.53,0.03232059801373366,3399587915.87279,0.0,17788461270.09105
3098439811.0040803,0.55,0.034794479258235,3217495265.193821,0.0,18027888120.070866
3098439811.0040803,0.5700000000000001,0.037416930839809265,3039200900.913514,0.0,18215667307.88231
3098439811.0040803,0.59,0.04020676421784331,2864759429.1156096,0.0,18346092760.796925
3098439811.0040803,0.61,0.043185645687372945,2694161974.248198,0.0,18412091174.47017
3098439811.0040803,0.63,0.046378092661764875,2527332573.7235465,0.0,18404930330.159348
3098439811.0040803,0.65,0.04981119065226009,2364084969.923668,0.0,18313899914.989086
3098439811.0040803,0.67,0.05351382577305831,2204195263.253044,0.0,18125993676.79018
3098439811.0040803,0.6900000000000001,0.05751512624164113,2047342138.437881,0.0,17825654308.719006
3098439811.0040803,0.7100000000000001,0.061841686050584176,1893135721.0001993,0.0,17394695911.864674
3098439811.0040803,0.73,0.0665130401486459,1741146648.3774874,0.0,16812598206.60612
3098439811.0040803,0.75,0.0715348646763626,1590911375.3407276,0.0,16057466887.010683
3098439811.0040803,0.77,0.07688966916256497,1442010362.2318547,0.0,15108042963.708334
3098439811.0040803,0.79,0.0825256001729447,1294150929.2051964,0.0,13947134080.198559
3098439811.0040803,0.81,0.08834561505511443,1147294537.337785,0.0,12566577163.571321
3098439811.0040803,0.8300000000000001,0.09420150472008894,1001803695.5214039,0.0,10973155489.526936
3098439811.0040803,0.85,0.09989882798273247,858526880.3822621,0.0,9193811286.671803
3098439811.0040803,0.87,0.10521746460271886,718829345.3196887,0.0,7277545706.182337
3098439811.0040803,0.89,0.10994646493837805,584437104.6184264,0.0,5291640454.673948
3098439811.0040803,0.91,0.11392315202816178,457146362.9240842,0.0,3311932792.161335
3098439811.0040803,0.93,0.11706145924371325,338487863.76677823,0.0,1410141008.1029282
3098439811.0040803,0.9500000000000001,0.11935871346930149,229462901.39070496,0.0,-357397609.16320354
3098439811.0040803,0.97,0.12088112153133057,130423421.70243412,0.0,-1954625188.7013423
3098439811.0040803,0.99,0.12173753266165643,41155561.76175776,0.0,-3368612212.054343
3686652877.8712716,0.01,1.2973086929800412e-05,7398150574.959433,0.0,439178232.79289454
3686652877.8712716,0.03,0.00011666209289049269,7380955715.110622,0.0,1317697251.8865385
3686652877.8712716,0.05,0.0003235324680689486,7346730179.9144945,0.0,2192630120.409624
3686652877.8712716,0.06999999999999999,0.0006325818459444165,7295790615.730678,0.0,3062733739.831979
3686652877.8712716,0.09,0.0010423385512372118,7228624269.06271,0.0,3925890626.1521654
3686652877.8712716,0.11,0.001550898776417855,7145830282.299788,0.0,4780300091.295442
3686652877.8712716,0.13,0.002155974441651266,7048173598.820401,0.0,5624180253.836465
3686652877.8712716,0.15000000000000002,0.0028549504256201843,6936488399.830063,0.0,6455866210.426783
3686652877.8712716,0.17,0.0036449497022788316,6811739186.650699,0.0,7273798760.369561
3686652877.8712716,0.19,0.004522904863067645,6674942895.722142,0.0,8076538845.019203
3686652877.8712716,0.21000000000000002,0.005485634548060348,6527182237.880746,0.0,8862771300.501339
3686652877.8712716,0.23,0.006529923449796022,6369580795.917314,0.0,9631307586.704985
3686652877.8712716,0.25,0.007652604783144753,6203270160.271947,0.0,10381084924.610395
3686652877.8712716,0.27,0.008850644423830384,6029393878.946599,0.0,11111162612.7889
3686652877.8712716,0.29000000000000004,0.01012122629747353,5849074971.395669,0.0,11820715450.986225
3686652877.8712716,0.31,0.011461839042007864,5663408309.690732,0.0,12509024441.190512
3686652877.8712716,0.33,0.012870364464846408,5473462098.446088,0.0,13175464845.692434
3686652877.8712716,0.35000000000000003,0.014345168873618995,5280235094.562019,0.0,13819491660.205057
3686652877.8712716,0.37,0.015885198984712166,5084678907.1879425,0.0,14440622462.298729
3686652877.8712716,0.39,0.01749008482584868,4887687155.114006,0.0,15038417473.24358
3686652877.8712716,0.41000000000000003,0.01916025287794232,4690077569.135686,0.0,15612456516.137815
3686652877.8712716,0.43,0.020897053692231708,4492602739.963336,0.0,16162312317.57248
3686652877.8712716,0.45,0.022702909433876622,4295940482.296895,0.0,16687519303.631794
3686652877.8712716,0.47000000000000003,0.024581488327310167,4100696440.618063,0.0,17187536647.270363
3686652877.8712716,0.49,0.02653791492349128,3907408459.4470944,0.0,17661703773.972862
3686652877.8712716,0.51,0.02857902761896973,3716558283.078302,0.0,18109185792.385307
3686652877.8712716,0.53,0.030713698111839195,3528532956.152847,0.0,18528905294.82352
3686652877.8712716,0.55,0.03295323169486903,3343685764.5782,0.0,18919455511.31804
3686652877.8712716,0.5700000000000001,0.035311872690519865,3162287829.477762,0.0,19278987762.81619
3686652877.8712716,0.59,0.0378074461106603,2984557127.86409,0.0,19605063234.498447
3686652877.8712716,0.61,0.04046217476301011,2810660574.736054,0.0,19894454882.608524
3686652877.8712716,0.63,0.043303719964835514,2640705166.354622,0.0,20142879293.313198
3686652877.8712716,0.65,0.04636650186542558,2474741574.444721,0.0,20344629751.21104
3686652877.8712716,0.67,0.04969335719565774,2312750214.665205,0.0,20492069852.158966
3686652877.8712716,0.6900000000000001,0.053337576515860775,2154652667.468357,0.0,20574931034.011513
3686652877.8712716,0.7100000000000001,0.05736530418858733,2000297571.4280431,0.0,20579337913.022457
3686652877.8712716,0.73,0.061858128187377785,1849426573.645209,0.0,20486466672.342533
3686652877.8712716,0.75,0.06691532351749856,1701676776.8368273,0.0,20270738887.106358
3686652877.8712716,0.77,0.07265443344527009,1556535302.8208938,0.0,19897507580.723083
3686652877.8712716,0.79,0.07920732566896381,1413314081.5656214,0.0,19320404332.256996
3686652877.8712716,0.81,0.0867061141975938,1271113183.0018823,0.0,18479100728.554314
3686652877.8712716,0.8300000000000001,0.09524942501887558,1128857750.863144,0.0,17299551733.887024
3686652877.8712716,0.85,0.10483685377203268,985444074.552084,0.0,15701136785.45622
3686652877.8712716,0.87,0.1152671503248948,840107058.1613127,0.0,13617534879.51959
3686652877.8712716,0.89,0.1260308686010284,693120281.8978693,0.0,11036102773.134085
3686652877.8712716,0.91,0.1362934565895075,546555477.8207207,0.0,8044427694.305822
3686652877.8712716,0.93,0.14508668275371292,404436287.811122,0.0,4847662858.580607
3686652877.8712716,0.9500000000000001,0.15167773286385175,271636253.4355871,0.0,1714383598.8121753
3686652877.8712716,0.97,0.15585370811514618,151997562.50676417,0.0,-1111302654.9542751
3686652877.8712716,0.99,0.15789726723113867,47072949.281672835,0.0,-3523066998.3489246
4386533310.618707,0.01,1.2370359415456246e-05,7398918621.456501,0.0,423264422.59761405
4386533310.618707,0.03,0.00011123766757410027,7382855190.139455,0.0,1269923558.3877966
4386533310.618707,0.05,0.00030846461277450057,7350857882.23424,0.0,2113723782.6462896
4386533310.618707,0.06999999999999999,0.0006030454897419248,7303193527.093868,0.0,2953672413.0869865
4386533310.618707,0.09,0.0009934955571753213,7240249807.633078,0.0,3788076472.046364
4386533310.618707,0.11,0.0014778788612442202,7162532097.167577,0.0,4615491979.775756
4386533310.618707,0.13,0.002053844118962815,7070657413.384349,0.0,5434485920.891315
4386533310.618707,0.15000000000000002,0.002718667709027953,6965326713.434198,0.0,6243714637.5096445
4386533310.618707,0.17,0.003469302683095539,6847342295.086261,0.0,7041915447.999205
4386533310.618707,0.19,0.004302432634135053,6717559125.664309,0.0,7827919332.57165
4386533310.618707,0.21000000000000002,0.00521452924310508,6576905949.66141,0.0,8600655662.52229
4386533310.618707,0.23,0.006201912370018418,6426325363.316486,0.0,9359156697.871826
4386533310.618707,0.25,0.007260811657152505,6266813118.315234,0.0,10102559794.248646
4386533310.618707,0.27,0.00838742876556215,6099352978.952151,0.0,10830107940.87836
4386533310.618707,0.29000000000000004,0.009577999565030236,5924944218.792867,0.0,11541148585.419079
4386533310.618707,0.31,0.01082885583646193,5744570696.358827,0.0,12235130907.251905
4386533310.618707,0.33,0.012136486319973779,5559190563.024934,0.0,12911601678.665293
4386533310.618707,0.35000000000000003,0.013497597249831713,5369732585.847992,0.0,13570199858.42724
4386533310.618707,0.37,0.014909172861008665,5177080840.425392,0.0,14210650062.023632
4386533310.618707,0.39,0.016368536738719356,4982077131.025571,0.0,14832755032.697945
4386533310.618707,0.41000000000000003,0.017873415326388968,4785520990.47002,0.0,15436387200.275515
4386533310.618707,0.43,0.019422005432768837,4588142252.233838,0.0,16021479386.152258
4386533310.618707,0.45,0.021013048222159252,4390631166.526951,0.0,16588014641.008562
4386533310.618707,0.47000000000000003,0.02264591298732002,4193610740.622294,0.0,17136015129.213083
4386533310.618707,0.49,0.024320695073360748,3997645361.339923,0.0,17665529876.042465
4386533310.618707,0.51,0.02603833376103368,3803252885.2580743,0.0,18176621041.95032
4386533310.618707,0.53,0.02780075790596242,3610892712.1703167,0.0,18669348205.29326
4386533310.618707,0.55,0.029611069931446236,3420966545.9308434,0.0,19143749853.777763
4386533310.618707,0.5700000000000001,0.03147378279191852,3233826460.4942083,0.0,19599820882.294106
4386533310.618707,0.59,0.033395130390643,3049776495.4124527,0.0,20037484295.12259
4386533310.618707,0.61,0.035383480643053335,2869085526.5155277,0.0,20456554385.82453
4386533310.618707,0.63,0.0374498935264985,2691963446.4794827,0.0,20856687228.088413
4386533310.618707,0.65,0.03960888667667241,2518595176.6279554,0.0,21237311981.45905
4386533310.618707,0.67,0.04187950278701393,2349114892.0452476,0.0,21597532696.54545
4386533310.618707,0.6900000000000001,0.04428682379023222,2183639994.8867326,0.0,21935983856.04755
4386533310.618707,0.7100000000000001,0.04686415978055232,2022245055.8278978,0.0,22250611635.027676
4386533310.618707,0.73,0.04965627958823732,1864977585.1829767,0.0,22538332944.811462
